0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
968.4942552284186,-0.2380162125072029,2.0195474893727843,0.4913403017895666,0.5353478677825994,4.629481460757151,-3.4830240750640296,0.2505651051979491,0.9073124245852526,0.7539568321447303,3.781450795956987,0.6867693220390786,351.0019820377737,6.721881391647741,3.8222622870594423,0.8396027250029192,0.8358983932454609,0.672727688965908,-0.4550225671094533,0.3579029150758447,1.4214800750399863,0.4113250270525515,-0.201945760907173,-1.9960094230110064,-0.5650322335608697,17.195049147288604,-18.09341860905393,-5.193215491842614,-0.036591451701771,-0.4019156270418214
746.6662273913819,-0.5224725241443354,1.3153878707462945,0.5511322497888667,0.503089839514378,3.1204796379109934,1.5054521141259194,-0.1468632828152181,-0.9866282305406588,-0.4854621628221787,-0.5294324473052181,-0.6315253607328611,-0.2688681120381852,0.0010916896362076,0.4847368000993927,2.243654840187092,0.5000017892664695,0.1793266424794268,-0.1700829609359364,0.7791967808260468,5.810653697146078,6751362.871642272,0.3849983721897123,7.574961021099455,-3.22725302664384,113.13477816108156,11.703492639048356,21.841053966948465,-0.0595901835052861,17.160747923142804
347.3947205808311,-0.6168235306650933,1.279915932219671,0.1621756365967252,0.0156013750102614,0.8843497936990596,8.51882614488196,-0.6464600867554973,0.0696677503110847,0.5976777296247058,2.4117478827663352,-0.8124252460291612,0.2982832590899641,3.914469746820143,0.3518157727176607,2.953484084278508,0.667092760329856,0.9623672354269992,-4.492632150699508,0.8316854016276246,4.917560389963969,0.347958479374276,-0.6062189087467272,1.2420768529177284,-3.474194781012236,60.91189152839948,5.028120316846463,-5.365722839439775,0.2010501954590096,-4.534013350340482
516.4372499859649,-2.676616728964481,1.726307973836812,0.2961777459274476,0.4373268245357696,3.4018152987397,-1.23842342650072,-0.3764965391214074,-0.2424910584014157,0.0415390481381232,-5.663837591730642,-0.7743359397696136,-0.3909358930563176,19.939197364112708,10.02196860801456,1.0076617191381638,0.9699653910278838,0.2334978074099448,-0.2917439264941041,0.2723513534655976,-3.411042520965865,3717020.8530358206,-0.5079966553491482,11.70212745014658,-0.5792726605297975,116.61284827914788,-15.60858394431093,0.5857193001761969,-0.1347262013230524,9.47188682942397
866.5037111216171,-0.4465736670291889,2.1062706993019,0.282293719731334,0.4963668372124183,1.63066911855817,-3.7644251861874034,-0.0211438480166861,0.3281301046451177,0.9505482130401244,-5.00836726634139,-0.98869246775733,0.4804402897520007,611.6577416856724,1.9630202892476407,2.0324473384959534,0.2959537425471603,0.7190678657845879,-0.5840020460509263,0.6894955131344089,6.503010970880139,411270.5561664926,-0.8353446189765966,2.2453029450570856,1.4325748475617452,12.964934901933002,-1.67649520455078,-19.580584805106938,-0.1120866764153079,4.5888325180346285
560.6758596103067,-0.636996578039701,2.258974329699773,0.3156899462940505,0.2124716738642674,1.058812413760413,-9.625954754151127,0.2644326605745888,-0.6931429781624137,-0.0938449041600564,15.55588577234452,-0.5054647174216459,2.6543670685593983,0.0002385350442361,-4.934527448328493,0.0937582597595226,0.6424853710373745,0.6232456125180006,-0.026602666682482,0.8588559984227324,0.6577217117008853,0.1168075207608399,-0.489364753646112,18.329889960929084,-0.3517136441505999,13.457224481598448,-14.210715829861853,-16.264144320386173,0.2110580970774424,-0.9990749008849358
122.24928486528052,-0.3772425352788041,1.0887403552259656,0.5913775969438818,0.2250709745569902,3.986366306076483,-1.2548338440238056,-0.8320376494605932,0.4858521064495951,0.4928237774465713,5.340115783563387,0.055042733974246,0.167400464631585,2.496976849430074,0.2783028593547771,1.889963108568281,0.7247318213173507,0.176983221425927,-0.4536501709767377,0.9060052370448856,-3.8531590009419863,1917.4676582089344,0.0866820915086216,14.141380497179238,-0.2109565365657882,20.13744543784491,-15.722602082279971,13.682271939189924,-0.0853860377820328,14.997511847203995
783.5005281626322,-0.0956805773033409,1.7863170897551028,0.5996432647878783,1.090121036875479,1.3619396863510391,2.062252745797878,-0.8221106720638165,0.4912763933925264,0.6337888158634848,13.712907337889288,-0.6680510195442352,0.2973629816946783,0.2683520460014835,-0.1968071925504283,4.404265507724634,0.5509173809926932,0.966464044389531,-0.2716967493305413,0.6788297668499867,14.07580125569524,0.3127651562211456,-0.9665219534739252,19.94361179484802,-0.1001353323731872,69.91941115937354,4.004283377562721,-2.4740033273362214,-0.0318242427352217,-8.467688643096356
487.9911085057255,-0.4144325825133284,2.198100618063761,0.6108041408447106,0.1908122227860327,1.0337394217339737,-1.9973272006379343,0.493000810062663,-0.2692556155256407,0.9672926942826184,-4.933194851373496,0.9956055274735308,0.4845148286839091,0.0029106903507481,0.3707145555128539,1.8525041694841389,0.8156330723362077,0.9623279044480828,-0.3431721610210697,0.8089398377087731,10.16179842979508,0.0588048383926192,0.9641436247668416,15.533435333790395,-12.489325162908791,40.58552179894031,2.305699009454913,-0.8737965650841515,-0.7458084593819369,-6.841705084931508
189.9994322147076,-1.0649054444825647,1.3466166258303511,0.3740294563274351,0.1579855817439323,4.573249036731458,-1.1754903071740586,-0.4737934360366955,-0.7662436531329764,0.8298587001640259,-4.141490557574427,0.7509834537967626,1.5277841666448213,1.6863177827177322,2.538217400501239,0.1186401773048989,0.2169389108854729,0.6549517575894597,-0.0354930792089785,0.3710551812090967,17.849130246437635,4.058252316438826,0.7649542114443486,-1.0177954277047163,1.1312216131909665,41.08284319501262,5.197147333883574,-15.545025896693376,0.3386354187008678,9.581428214956963
